time	timeToRun	gaitStageR	gaitStageL	slipR	slipL	LowBack/av/x	LowBack/av/y	LowBack/av/z	LowBack/ac/x	LowBack/ac/y	LowBack/ac/z	zAngleZeroed/LowBack		RThigh/av/x	RThigh/av/y	RThigh/av/z	RThigh/ac/x	RThigh/ac/y	RThigh/ac/z	zAngleZeroed/RThigh		LThigh/av/x	LThigh/av/y	LThigh/av/z	LThigh/ac/x	LThigh/ac/y	LThigh/ac/z	zAngleZeroed/LThigh		RShank/av/x	RShank/av/y	RShank/av/z	RShank/ac/x	RShank/ac/y	RShank/ac/z	zAngleZeroed/RShank		LShank/av/x	LShank/av/y	LShank/av/z	LShank/ac/x	LShank/ac/y	LShank/ac/z	zAngleZeroed/LShank		RHeel/av/x	RHeel/av/y	RHeel/av/z	RHeel/ac/x	RHeel/ac/y	RHeel/ac/z	zAngleZeroed/RHeel		LHeel/av/x	LHeel/av/y	LHeel/av/z	LHeel/ac/x	LHeel/ac/y	LHeel/ac/z	zAngleZeroed/LHeel		
0,115.55829843508927,6.449999846247975,9.1382392859248,0,0,0,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-2.15,2.19,0.89,0.01,-0.00,0.01,98.41,1.44,67.67,0.06,-0.22,-0.12,0.00,0.00,-0.02,151.62,16.06,83.93,0.41,-1.09,0.27,0.01,0.00,0.01,-66.73,4.52,106.29,0.12,0.00,-0.17,-0.01,0.01,0.00,-61.42,-12.31,90.68,-1.40,1.19,-1.41,0.02,0.00,0.04,141.27,3.19,104.09,-0.06,0.00,-0.06,0.00,0.00,0.00,141.92,6.45,93.23,0.52,0.19,-0.23,0.02,0.00,0.00,149.54,9.14,90.37

1,118.44301366768327,6.449999846247975,9.1382392859248,0,0,0,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-1.98,2.19,0.94,0.01,-0.00,0.01,98.43,1.44,67.64,0.17,-0.34,-0.12,0.00,0.00,-0.02,151.60,16.07,83.94,-0.23,-1.04,0.27,0.01,0.01,0.01,-66.73,4.53,106.30,0.06,0.00,-0.17,-0.01,0.01,0.00,-61.42,-12.31,90.68,-1.46,1.17,-1.01,0.01,-0.00,0.04,141.31,3.21,104.04,-0.06,0.00,-0.06,0.00,0.00,0.00,141.92,6.45,93.23,0.52,0.24,-0.22,0.02,0.01,0.00,149.54,9.14,90.37

2,113.53139887397141,6.449999846247975,9.1382392859248,0,0,0,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-0.17,-0.35,0.69,0.01,0.00,0.01,98.46,1.40,67.59,0.17,-0.34,-0.12,0.00,0.00,-0.02,151.60,16.07,83.94,-0.40,-0.69,-0.01,0.02,0.01,0.01,-66.76,4.53,106.28,0.00,-0.39,-0.18,-0.01,0.00,0.00,-61.43,-12.31,90.68,-1.46,1.17,-1.01,0.01,-0.00,0.04,141.31,3.21,104.04,-0.06,0.00,-0.06,0.00,0.00,0.00,141.92,6.45,93.23,0.52,0.19,-0.23,0.02,0.00,0.00,149.54,9.16,90.40

3,107.39755210733856,6.449999846247975,9.1382392859248,0,0,0,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-0.17,-0.35,0.69,0.01,0.00,0.01,98.46,1.40,67.59,0.17,-0.28,-0.12,0.00,0.00,-0.02,151.59,16.05,83.92,-0.40,-0.69,-0.01,0.02,0.01,0.01,-66.76,4.53,106.28,0.00,-0.39,-0.18,-0.01,0.00,0.00,-61.43,-12.31,90.68,-1.46,1.17,-1.01,0.01,-0.00,0.04,141.31,3.21,104.04,-0.06,0.06,-0.11,0.00,0.00,0.00,141.94,6.45,93.23,0.52,0.19,-0.23,0.02,0.00,0.00,149.54,9.16,90.40

4,103.93002453106028,6.449999846247975,9.1382392859248,0,0,0,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-0.11,-0.57,0.69,0.01,0.00,0.01,98.46,1.39,67.59,0.17,-0.57,-0.07,0.00,0.00,-0.02,151.58,16.05,83.93,-0.40,-0.52,-0.01,0.01,0.00,0.02,-66.76,4.53,106.27,0.00,-0.39,-0.18,-0.01,0.01,0.00,-61.43,-12.30,90.68,-1.64,1.00,-1.13,0.01,0.00,0.04,141.33,3.21,104.03,-0.06,0.06,-0.11,0.00,0.00,0.00,141.94,6.45,93.23,0.52,0.24,-0.22,0.02,0.01,0.00,149.55,9.16,90.40

5,107.52420016406892,6.449999846247975,9.1382392859248,0,0,0,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.07,-0.91,0.51,0.01,0.00,0.01,98.45,1.36,67.59,0.17,-0.57,-0.07,0.00,0.00,-0.02,151.58,16.05,83.93,-0.40,-0.52,-0.01,0.01,0.00,0.02,-66.76,4.53,106.27,0.00,-0.39,-0.18,-0.01,0.01,0.00,-61.43,-12.30,90.68,-1.64,1.00,-1.13,0.01,0.00,0.04,141.33,3.21,104.03,-0.06,0.06,-0.11,0.00,0.00,0.00,141.94,6.45,93.23,0.35,0.12,0.00,0.02,0.01,0.00,149.55,9.16,90.40

6,108.8242436822168,6.449999846247975,9.1382392859248,0,0,0,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.07,-0.91,0.51,0.01,0.00,0.01,98.45,1.36,67.59,0.17,-0.57,-0.07,0.00,0.00,-0.02,151.58,16.05,83.93,-0.58,-0.23,-0.01,0.01,0.01,0.01,-66.76,4.55,106.27,0.00,-0.45,-0.24,-0.01,0.01,0.00,-61.46,-12.31,90.68,-1.64,1.00,-1.13,0.01,0.00,0.04,141.33,3.21,104.03,-0.06,0.00,-0.06,0.00,0.00,0.00,141.94,6.45,93.23,0.35,0.12,0.00,0.02,0.01,0.00,149.55,9.16,90.40

7,105.71654694391934,6.449999846247975,9.1382392859248,0,0,0,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.07,-0.91,0.51,0.01,0.00,0.01,98.45,1.36,67.59,0.29,-0.51,-0.07,0.00,0.00,-0.01,151.57,16.05,83.93,-0.58,-0.23,-0.01,0.01,0.01,0.01,-66.76,4.55,106.27,0.00,-0.45,-0.24,-0.01,0.01,0.00,-61.46,-12.31,90.68,-1.29,0.74,-1.59,0.02,-0.00,0.04,141.39,3.25,103.96,-0.00,-0.00,0.00,0.00,0.00,0.00,141.94,6.45,93.23,0.35,0.12,0.00,0.02,0.01,0.00,149.55,9.16,90.40

8,103.04402515723271,6.449999846247975,9.1382392859248,0,0,0,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.12,-0.97,0.57,0.01,0.00,0.01,98.44,1.35,67.57,0.12,-0.23,-0.00,-0.00,0.00,-0.01,151.55,16.06,83.93,-1.05,0.11,-0.00,0.01,0.01,0.01,-66.76,4.55,106.26,0.00,-0.34,-0.29,-0.01,0.01,0.01,-61.46,-12.30,90.68,-1.29,0.74,-1.59,0.02,-0.00,0.04,141.39,3.25,103.96,-0.00,-0.00,0.00,0.00,0.00,0.00,141.94,6.45,93.23,0.46,0.07,0.00,0.02,0.00,0.00,149.55,9.16,90.40

9,104.29959715521957,6.449999846247975,9.1382392859248,0,0,0,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.01,-1.08,0.34,0.01,-0.00,0.01,98.42,1.32,67.57,0.12,-0.23,-0.00,-0.00,0.00,-0.01,151.55,16.06,83.93,-0.82,0.17,-0.06,0.01,0.00,0.01,-66.74,4.56,106.25,0.00,-0.34,-0.29,-0.01,0.01,0.01,-61.46,-12.30,90.68,-1.29,0.74,-1.59,0.02,-0.00,0.04,141.39,3.25,103.96,-0.00,-0.00,0.00,0.00,0.00,0.00,141.94,6.45,93.23,0.58,0.13,-0.05,0.02,0.01,0.00,149.55,9.16,90.41

10,102.45252693031095,6.449999846247975,9.1382392859248,0,0,0,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.01,-1.08,0.34,0.01,-0.00,0.01,98.42,1.32,67.57,0.17,-0.28,-0.01,-0.00,0.00,-0.01,151.55,16.06,83.93,-0.82,0.17,-0.06,0.01,0.00,0.01,-66.74,4.56,106.25,0.06,-0.34,-0.12,-0.01,0.01,0.01,-61.47,-12.30,90.69,-1.11,0.51,-1.60,0.01,0.00,0.04,141.40,3.27,103.96,-0.00,-0.06,-0.00,0.00,0.00,0.00,141.95,6.45,93.23,0.58,0.13,-0.05,0.02,0.01,0.00,149.55,9.16,90.41

