time	timeToRun	gaitStageR	gaitStageL	slipR	slipL	LowBack/av/x	LowBack/av/y	LowBack/av/z	LowBack/ac/x	LowBack/ac/y	LowBack/ac/z	zAngleZeroed/LowBack		RThigh/av/x	RThigh/av/y	RThigh/av/z	RThigh/ac/x	RThigh/ac/y	RThigh/ac/z	zAngleZeroed/RThigh		LThigh/av/x	LThigh/av/y	LThigh/av/z	LThigh/ac/x	LThigh/ac/y	LThigh/ac/z	zAngleZeroed/LThigh		RShank/av/x	RShank/av/y	RShank/av/z	RShank/ac/x	RShank/ac/y	RShank/ac/z	zAngleZeroed/RShank		LShank/av/x	LShank/av/y	LShank/av/z	LShank/ac/x	LShank/ac/y	LShank/ac/z	zAngleZeroed/LShank		RHeel/av/x	RHeel/av/y	RHeel/av/z	RHeel/ac/x	RHeel/ac/y	RHeel/ac/z	zAngleZeroed/RHeel		LHeel/av/x	LHeel/av/y	LHeel/av/z	LHeel/ac/x	LHeel/ac/y	LHeel/ac/z	zAngleZeroed/LHeel		
0,92.71843844640449,1.4999914956091378,1.4437499403953553,0,0,0,0,443.6402282714844,497.9676208496094,978.9424438476562,303.2117614746094,421.9157409667969,992.1278686523438,None,None,None,630.8317260742188,327.2885437011719,936.502197265625,628.0722045898438,474.63763427734375,582.323974609375,619.4125366210938,490.7295227050781,484.3594970703125,674.3726196289062,433.4855041503906,119.9185562133789,None,None,None,669.7364501953125,206.92678833007812,72.48149871826172,593.34375,471.76812744140625,86.82025146484375,250.88258361816406,310.505615234375,543.2205810546875,None,None,None,202.51429748535156,398.22747802734375,112.17491912841797,None,None,None,200.188232421875,190.97628784179688,75.37966918945312,267.455810546875,453.2828674316406,94.38428497314453,None,None,None,None,None,None,0.26,-5.44,0.56,-0.01,0.02,-0.05,107.74,6.81,72.34,0.76,-3.58,1.70,0.00,0.00,0.02,97.27,18.55,95.55,-0.12,-0.10,-0.86,-0.00,-0.00,-0.03,162.11,10.14,91.86,-0.75,-1.01,-1.16,-0.02,0.01,-0.00,-31.94,-6.14,89.83,1.34,0.65,-0.38,-0.01,-0.00,-0.00,137.21,-18.22,110.87,0.35,0.11,-0.23,0.00,0.00,0.00,-178.33,1.52,94.41,0.29,0.24,-0.11,0.00,0.00,0.00,-8.92,1.44,87.67

1,123.38002647448154,1.4999914956091378,1.4437499403953553,0,0,0,0,443.64154052734375,498.0119323730469,978.87646484375,301.7119445800781,423.2921447753906,994.1753540039062,None,None,None,630.90673828125,327.41546630859375,936.4907836914062,628.2444458007812,474.7914733886719,582.3639526367188,619.449951171875,490.7631530761719,484.3291015625,674.3451538085938,433.46978759765625,119.84483337402344,None,None,None,669.7402954101562,206.95176696777344,72.47679901123047,593.3549194335938,471.7550964355469,86.83988952636719,251.13671875,310.5773010253906,543.2932739257812,None,None,None,202.53219604492188,398.24310302734375,112.16720581054688,None,None,None,200.181884765625,190.98486328125,75.37250518798828,267.4559020996094,453.2895812988281,94.3988037109375,None,None,None,None,None,None,0.72,-5.32,-0.02,-0.01,0.01,-0.05,107.69,6.80,72.34,0.70,-4.32,1.63,0.01,0.01,0.01,97.07,18.52,95.53,-0.12,-0.10,-0.86,-0.00,-0.00,-0.03,162.11,10.14,91.86,-0.46,-1.47,-0.48,-0.01,0.00,-0.00,-32.00,-6.09,89.81,2.80,2.21,0.59,-0.01,-0.01,-0.01,137.28,-18.26,110.98,0.35,0.11,-0.23,0.00,0.00,0.00,-178.33,1.52,94.41,0.35,0.18,-0.11,0.00,0.00,0.00,-8.92,1.45,87.67

2,106.13385966244086,1.4999914956091378,1.4437499403953553,0,0,0,0,443.6694641113281,498.0447692871094,978.7695922851562,301.829345703125,423.2633361816406,993.9569702148438,None,None,None,631.151611328125,327.64520263671875,936.582275390625,628.3639526367188,474.9079895019531,582.3301391601562,619.52978515625,490.8182067871094,484.316650390625,674.3889770507812,433.5113525390625,119.88460540771484,None,None,None,669.7689819335938,206.9460906982422,72.48229217529297,593.3536987304688,471.7723388671875,86.84102630615234,251.40853881835938,310.53912353515625,543.2042236328125,None,None,None,202.56884765625,398.2213439941406,112.15288543701172,230.8385009765625,355.2100524902344,426.8880920410156,200.19520568847656,190.993896484375,75.37538146972656,267.4571228027344,453.2660827636719,94.36857604980469,None,None,None,None,None,None,0.72,-5.32,-0.02,-0.01,0.01,-0.05,107.69,6.80,72.34,0.70,-4.21,1.52,0.01,0.01,0.01,96.92,18.50,95.51,-0.06,0.18,-0.80,-0.00,-0.00,-0.03,162.11,10.14,91.86,-0.29,-1.41,-0.25,-0.01,0.00,-0.00,-32.01,-6.09,89.81,3.49,4.32,0.42,0.00,-0.00,-0.01,137.40,-18.34,111.08,0.35,0.11,-0.23,0.00,0.00,0.00,-178.33,1.52,94.41,0.35,0.18,-0.11,0.00,0.00,0.00,-8.92,1.45,87.67

3,107.22184160744415,1.4999914956091378,1.4437499403953553,0,0,0,0,443.72625732421875,498.0856628417969,978.6715698242188,301.88128662109375,423.3546447753906,993.7998046875,None,None,None,631.3104858398438,327.820556640625,936.60498046875,628.5070190429688,475.0631408691406,582.3682861328125,619.62060546875,490.88104248046875,484.2968444824219,674.4404296875,433.5365905761719,119.80201721191406,None,None,None,669.7779541015625,206.9695587158203,72.5137939453125,593.373291015625,471.7825012207031,86.80895233154297,251.67361450195312,310.5022888183594,543.1175537109375,None,None,None,202.537841796875,398.2652893066406,112.23381042480469,230.96383666992188,355.20721435546875,426.8769226074219,200.189208984375,190.97195434570312,75.37921142578125,267.4606018066406,453.2734375,94.36500549316406,None,None,None,None,None,None,2.36,-6.28,0.25,-0.02,0.00,-0.04,107.39,6.72,72.40,0.70,-4.21,1.52,0.01,0.01,0.01,96.92,18.50,95.51,-0.48,2.42,-0.65,0.01,-0.00,-0.03,162.20,10.18,91.86,-0.29,-1.41,-0.25,-0.01,0.00,-0.00,-32.01,-6.09,89.81,3.49,4.32,0.42,0.00,-0.00,-0.01,137.40,-18.34,111.08,0.35,0.11,-0.23,0.00,0.00,0.00,-178.33,1.52,94.41,0.35,0.18,-0.11,0.00,0.00,0.00,-8.92,1.45,87.67

4,107.30962492964233,1.4999914956091378,1.4437499403953553,0,0,0,0,443.8276062011719,498.12200927734375,978.57666015625,303.48779296875,422.087646484375,991.379150390625,None,None,None,631.4942626953125,327.9306335449219,936.5892944335938,628.6448974609375,475.2126770019531,582.3221435546875,619.6785278320312,490.94866943359375,484.2518310546875,665.4315795898438,428.760009765625,109.725341796875,None,None,None,669.8017578125,206.9607696533203,72.49821472167969,593.386962890625,471.7921447753906,86.83334350585938,251.91427612304688,310.5560607910156,543.0631713867188,None,None,None,202.5950927734375,398.2256774902344,112.1329574584961,231.06637573242188,355.20928955078125,426.8793640136719,200.20689392089844,190.980712890625,75.37139129638672,267.4548645019531,453.2982482910156,94.39167785644531,None,None,None,None,None,None,2.36,-6.28,0.25,-0.02,0.00,-0.04,107.39,6.72,72.40,0.47,-3.01,1.77,0.02,0.01,0.01,96.59,18.39,95.48,-0.77,2.47,-0.65,0.01,-0.00,-0.03,162.22,10.18,91.86,-0.29,-1.41,-0.25,-0.01,0.00,-0.00,-32.01,-6.09,89.81,2.27,5.02,0.03,0.01,0.01,-0.01,137.45,-18.36,111.09,0.29,0.17,-0.23,0.00,0.00,0.00,-178.32,1.52,94.43,0.35,0.18,-0.11,0.00,0.00,0.00,-8.92,1.45,87.67

