time	timeToRun	gaitStageR	gaitStageL	slipR	slipL	LowBack/av/x	LowBack/av/y	LowBack/av/z	LowBack/ac/x	LowBack/ac/y	LowBack/ac/z	zAngleZeroed/LowBack		RThigh/av/x	RThigh/av/y	RThigh/av/z	RThigh/ac/x	RThigh/ac/y	RThigh/ac/z	zAngleZeroed/RThigh		LThigh/av/x	LThigh/av/y	LThigh/av/z	LThigh/ac/x	LThigh/ac/y	LThigh/ac/z	zAngleZeroed/LThigh		RShank/av/x	RShank/av/y	RShank/av/z	RShank/ac/x	RShank/ac/y	RShank/ac/z	zAngleZeroed/RShank		LShank/av/x	LShank/av/y	LShank/av/z	LShank/ac/x	LShank/ac/y	LShank/ac/z	zAngleZeroed/LShank		RHeel/av/x	RHeel/av/y	RHeel/av/z	RHeel/ac/x	RHeel/ac/y	RHeel/ac/z	zAngleZeroed/RHeel		LHeel/av/x	LHeel/av/y	LHeel/av/z	LHeel/ac/x	LHeel/ac/y	LHeel/ac/z	zAngleZeroed/LHeel		
0,101.09192576524464,0,0,0,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.19,-4.24,-1.27,0.00,0.00,-0.01,35.56,0.16,71.29,0.00,-2.82,0.74,-0.01,0.00,0.01,131.47,9.60,94.94,0.43,-3.33,0.00,0.01,0.00,0.00,-148.64,11.49,109.84,-0.69,-1.76,0.43,0.00,0.00,-0.00,-12.65,-8.40,94.21,-0.41,-1.97,-0.57,0.01,0.00,0.00,146.28,-3.86,104.69,-0.06,0.00,-0.06,0.00,-0.00,-0.00,-174.91,-2.43,87.94,-0.17,0.00,-0.17,0.00,0.00,0.00,56.18,2.29,80.14

1,98.72434977050723,0,0,0,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.19,-4.24,-1.27,0.00,0.00,-0.01,35.56,0.16,71.29,0.00,-2.82,0.74,-0.01,0.00,0.01,131.47,9.60,94.94,0.25,-3.22,0.06,0.01,0.00,0.00,-148.67,11.50,109.84,-0.81,-1.87,0.43,0.00,0.00,-0.00,-12.72,-8.41,94.20,-0.41,-1.97,-0.57,0.01,0.00,0.00,146.28,-3.86,104.69,-0.06,0.00,-0.06,0.00,-0.00,-0.00,-174.91,-2.43,87.94,-0.00,0.00,-0.17,0.00,0.00,0.00,56.18,2.29,80.13

2,108.88922350009086,0,0,0,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.36,-4.36,-1.33,0.00,0.00,-0.01,35.52,0.16,71.30,0.00,-2.82,0.74,-0.01,0.00,0.01,131.47,9.60,94.94,0.37,-3.16,-0.05,0.01,0.01,0.00,-148.73,11.51,109.83,-0.81,-1.87,0.43,0.00,0.00,-0.00,-12.72,-8.41,94.20,-0.41,-1.80,-0.63,0.01,0.00,0.00,146.25,-3.84,104.68,-0.23,0.01,-0.11,0.00,-0.00,-0.00,-174.91,-2.42,87.93,-0.00,0.12,-0.23,0.00,0.00,0.00,56.18,2.29,80.13

3,124.00011825572801,0,0,0,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.30,-4.07,-1.45,0.00,0.00,-0.01,35.44,0.16,71.31,0.00,-2.82,0.74,-0.01,0.00,0.01,131.47,9.60,94.94,0.37,-3.16,-0.05,0.01,0.01,0.00,-148.73,11.51,109.83,-0.92,-2.04,0.43,0.00,0.00,-0.00,-12.74,-8.41,94.19,-0.41,-1.80,-0.63,0.01,0.00,0.00,146.25,-3.84,104.68,-0.35,0.01,-0.17,0.00,0.00,-0.00,-174.91,-2.42,87.93,-0.00,0.12,-0.23,0.00,0.00,0.00,56.18,2.29,80.13

4,112.31533847472151,0,0,0,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.30,-4.41,-1.56,0.00,0.00,-0.01,35.35,0.16,71.32,0.00,-2.99,0.74,-0.01,0.00,0.01,131.44,9.60,94.93,0.31,-3.16,0.01,0.01,0.01,0.00,-148.76,11.52,109.82,-0.98,-1.99,0.37,0.00,0.00,-0.00,-12.83,-8.41,94.18,-0.35,-1.57,-0.68,0.01,0.00,0.00,146.22,-3.84,104.67,-0.35,0.01,-0.17,0.00,0.00,-0.00,-174.91,-2.42,87.93,-0.00,0.00,-0.11,0.00,0.00,0.00,56.19,2.29,80.13

