1.030827283859253	1.0298447608947754	0	0	0	0		-0.0	0.06	0.0	0.0	-0.0	0.0	-131.7854681527387		0.0	-0.0	-0.0	-0.0	-0.0	0.0	-11.96749999999998		0.0	-0.06	-0.0	-0.0	-0.0	0.0	-106.44468687110111		0.0	0.0	-0.0	-0.0	-0.0	0.0	49.321250152625154		-0.0	0.06	0.0	0.0	-0.0	0.0	-82.94999940752984		-0.0	0.0	-0.06	0.0	-0.0	0.0	42.91000000000233		-0.0	0.06	0.0	-0.0	0.0	0.0	30.699375309961617		
1.0402734279632568	0.010013580322265625	0	0	0	0		-0.0	-0.0	0.0	0.0	-0.0	0.0	-131.7854681527387		-0.0	-0.06	-0.0	-0.0	-0.0	0.0	-11.96749999999998		-0.06	-0.0	-0.0	0.0	-0.0	0.0	-106.44468687110111		0.0	0.0	-0.0	-0.0	-0.0	0.0	49.321250152625154		0.0	-0.0	-0.0	0.0	0.0	0.0	-82.94999940752984		-0.0	0.0	-0.06	0.0	-0.0	0.0	42.91000000000233		-0.0	0.06	0.0	-0.0	0.0	0.0	30.699375309961617		
1.054898738861084	0.014420747756958008	0	0	0	0		-0.06	-0.0	0.0	0.0	0.0	-0.0	-131.7854681527387		0.0	-0.0	-0.0	-0.0	0.0	0.0	-11.96749999999998		-0.0	-0.0	0.0	0.0	0.0	0.0	-106.44468687110111		0.0	-0.06	-0.0	0.0	0.0	0.0	49.321250152625154		0.0	-0.0	-0.0	0.0	0.0	0.0	-82.94999940752984		-0.0	0.0	-0.06	0.0	-0.0	0.0	42.91000000000233		-0.06	-0.0	-0.0	0.0	0.0	0.0	30.699375309961617		
1.0604360103607178	0.005707263946533203	0	0	0	0		-0.06	-0.0	0.0	0.0	0.0	-0.0	-131.7854681527387		0.0	-0.0	-0.0	-0.0	0.0	0.0	-11.96749999999998		-0.0	-0.0	0.0	0.0	0.0	0.0	-106.44468687110111		0.0	-0.06	-0.0	0.0	0.0	0.0	49.321250152625154		-0.06	-0.0	-0.0	0.0	0.0	0.0	-82.94999940752984		0.0	0.06	0.0	0.01	-0.0	0.0	42.91000000000233		0.0	-0.0	-0.0	-0.0	0.0	0.0	30.699375309961617		
1.0699055194854736	0.009581565856933594	0	0	0	0		-0.06	0.06	0.0	0.0	0.0	0.0	-131.7854681527387		0.0	-0.0	-0.0	-0.0	0.0	0.0	-11.96749999999998		-0.0	-0.0	0.0	0.0	0.0	0.0	-106.44468687110111		-0.0	0.0	-0.06	0.0	0.0	0.0	49.321250152625154		-0.06	-0.0	-0.0	0.0	0.0	0.0	-82.94999940752984		0.0	0.06	0.0	0.01	-0.0	0.0	42.91000000000233		0.0	-0.0	-0.0	-0.0	0.0	0.0	30.699375309961617		
1.0798940658569336	0.00994729995727539	0	0	0	0		-0.0	-0.0	0.0	0.0	0.0	0.0	-131.7854681527387		-0.06	0.06	0.0	-0.0	0.0	0.0	-11.96749999999998		-0.0	-0.0	0.0	0.0	0.0	0.0	-106.44468687110111		-0.0	0.0	-0.06	0.0	0.0	0.0	49.321250152625154		-0.12	-0.0	-0.0	0.0	0.0	0.0	-82.94999940752984		0.06	-0.0	-0.0	0.0	-0.0	0.0	42.91000000000233		0.0	-0.0	-0.0	0.0	0.0	0.0	30.699375309961617		
1.0900826454162598	0.010228157043457031	0	0	0	0		-0.0	-0.0	0.0	0.0	0.0	0.0	-131.7854681527387		0.0	-0.0	-0.0	-0.0	0.0	0.0	-11.96749999999998		-0.0	-0.0	0.0	0.0	0.0	0.0	-106.44468687110111		0.0	-0.06	-0.0	0.0	0.0	0.0	49.321250152625154		0.0	-0.0	-0.0	0.0	0.0	0.0	-82.94999940752984		-0.0	-0.0	0.0	0.01	-0.0	0.0	42.91000000000233		0.0	-0.0	-0.0	0.0	0.0	0.0	30.699375309961617		
1.100066900253296	0.009961366653442383	0	0	0	0		-0.0	-0.0	0.0	0.0	0.0	0.0	-131.7854681527387		0.0	-0.0	-0.0	-0.0	0.0	0.0	-11.96749999999998		-0.0	-0.0	0.0	0.0	0.0	0.0	-106.44468687110111		-0.0	0.0	-0.06	0.0	0.0	0.0	49.321250152625154		0.0	-0.0	-0.0	0.0	0.0	0.0	-82.94999940752984		0.06	-0.0	-0.0	0.0	-0.0	0.0	42.91000000000233		-0.0	0.0	-0.06	0.0	0.0	0.0	30.699375309961617		
1.1100327968597412	0.00996255874633789	0	0	0	0		0.0	-0.06	-0.0	0.0	0.0	0.0	-131.7854681527387		0.0	-0.0	-0.0	0.0	0.0	0.0	-11.96749999999998		-0.0	0.06	0.0	0.0	0.0	0.0	-106.44468687110111		0.0	0.0	-0.0	0.0	0.0	0.0	49.321250152625154		0.0	-0.0	-0.0	0.0	0.0	0.0	-82.94999940752984		-0.0	-0.0	0.0	0.0	-0.0	0.0	42.91000000000233		-0.0	0.0	-0.06	0.0	0.0	0.0	30.699375309961617		
1.1197960376739502	0.009792327880859375	0	0	0	0		0.0	-0.06	-0.0	0.0	0.0	0.0	-131.7854681527387		0.0	-0.0	-0.0	0.0	0.0	0.0	-11.96749999999998		-0.0	-0.0	0.0	0.0	0.0	0.0	-106.44468687110111		0.0	0.0	-0.0	0.0	0.0	0.0	49.321250152625154		0.0	-0.0	-0.0	0.0	0.0	0.0	-82.94999940752984		-0.0	-0.0	0.0	0.0	-0.0	0.0	42.91000000000233		0.0	-0.0	-0.0	0.0	0.0	0.0	30.699375309961617		
