time	timeToRun	gaitStageR	gaitStageL	slipR	slipL	LowBack/av/x	LowBack/av/y	LowBack/av/z	LowBack/ac/x	LowBack/ac/y	LowBack/ac/z	zAngleZeroed/LowBack		RThigh/av/x	RThigh/av/y	RThigh/av/z	RThigh/ac/x	RThigh/ac/y	RThigh/ac/z	zAngleZeroed/RThigh		LThigh/av/x	LThigh/av/y	LThigh/av/z	LThigh/ac/x	LThigh/ac/y	LThigh/ac/z	zAngleZeroed/LThigh		RShank/av/x	RShank/av/y	RShank/av/z	RShank/ac/x	RShank/ac/y	RShank/ac/z	zAngleZeroed/RShank		LShank/av/x	LShank/av/y	LShank/av/z	LShank/ac/x	LShank/ac/y	LShank/ac/z	zAngleZeroed/LShank		RHeel/av/x	RHeel/av/y	RHeel/av/z	RHeel/ac/x	RHeel/ac/y	RHeel/ac/z	zAngleZeroed/RHeel		LHeel/av/x	LHeel/av/y	LHeel/av/z	LHeel/ac/x	LHeel/ac/y	LHeel/ac/z	zAngleZeroed/LHeel		
0,98.76386926627107,0,0,0,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-2.56,3.04,0.78,0.01,0.05,0.04,71.35,-2.06,70.96,0.11,3.22,-1.08,-0.04,-0.01,-0.01,-165.71,7.82,98.02,4.17,0.43,-4.39,-0.03,0.01,-0.04,-124.27,11.22,105.87,0.34,2.44,-1.73,0.00,-0.00,0.00,2.27,-6.27,97.37,0.88,1.22,2.22,0.06,-0.00,0.01,146.00,6.09,101.31,-0.17,0.23,0.12,0.00,0.00,-0.01,179.03,-2.01,88.71,0.96,1.69,-0.78,0.01,-0.01,0.00,87.53,4.06,81.24

1,112.64110001074229,0,0,0,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-2.56,3.04,0.78,0.01,0.05,0.04,71.35,-2.06,70.96,0.11,3.22,-1.08,-0.04,-0.01,-0.01,-165.71,7.82,98.02,-0.34,-1.43,-0.77,0.06,0.01,0.02,-124.38,11.22,105.80,0.34,2.44,-1.73,0.00,-0.00,0.00,2.27,-6.27,97.37,0.82,-0.05,1.38,0.06,-0.01,0.01,146.00,6.04,101.31,-0.17,0.23,0.12,0.00,0.00,-0.01,179.03,-2.01,88.71,0.96,1.69,-0.78,0.01,-0.01,0.00,87.53,4.06,81.24

2,104.442441295849,0,0,0,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-7.22,7.41,2.78,0.02,0.02,0.04,71.49,-2.14,70.78,0.05,3.29,-1.42,-0.04,-0.01,-0.01,-165.68,7.83,98.02,-0.34,-1.43,-0.77,0.06,0.01,0.02,-124.38,11.22,105.80,0.34,2.44,-1.73,0.00,-0.00,0.00,2.27,-6.27,97.37,0.82,-0.05,1.38,0.06,-0.01,0.00,146.00,6.04,101.31,-0.28,0.29,0.29,0.00,0.00,-0.01,179.04,-2.02,88.71,1.50,0.90,-0.62,0.01,0.00,0.00,87.51,4.07,81.28

3,113.11499460625674,0,0,0,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-7.22,7.41,2.78,0.02,0.02,0.04,71.49,-2.14,70.78,-0.19,2.35,-2.59,-0.03,0.00,0.00,-165.60,7.91,98.01,-1.22,-0.59,0.16,0.06,0.01,0.02,-124.41,11.18,105.76,0.80,2.73,-1.39,-0.00,-0.00,0.01,2.29,-6.26,97.37,1.75,-1.49,-1.01,0.06,0.00,0.00,145.99,5.96,101.32,-0.28,0.29,0.29,0.00,0.00,-0.01,179.04,-2.02,88.71,1.50,0.90,-0.62,0.01,0.00,0.00,87.51,4.07,81.28

4,105.95690286724769,0,0,0,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-6.58,8.21,3.01,0.02,-0.01,0.04,71.56,-2.17,70.71,-0.19,2.35,-2.59,-0.03,0.00,0.00,-165.60,7.91,98.01,-1.22,-0.59,0.16,0.06,0.01,0.02,-124.41,11.18,105.76,1.21,2.61,-0.53,-0.01,0.01,0.01,2.34,-6.22,97.38,1.75,-1.49,-1.01,0.06,0.00,0.00,145.99,5.96,101.32,-0.28,0.29,0.29,0.00,0.00,-0.01,179.04,-2.02,88.71,1.33,0.66,-0.45,0.01,0.00,0.00,87.51,4.07,81.29

