217.10771779077592,-0.06,0.06,0.0,-0.0,-0.0,0.0,86.44,1.55,-2.34
101.59881791536468,0.0,-0.06,0.06,0.03,-0.03,0.01,157.39,3.41,-1.27
89.64295026608818,-0.06,-0.0,0.0,0.03,-0.03,0.0,157.39,3.41,-1.27
102.30758348171817,-0.06,-0.0,0.0,0.03,-0.03,0.0,157.39,3.41,-1.27
97.2727567893504,0.0,-0.06,-0.0,0.03,-0.03,-0.0,157.39,3.41,-1.27
105.32365718303492,0.06,-0.06,-0.0,0.03,-0.03,0.0,157.39,3.42,-1.27
100.70115963602315,0.06,-0.06,-0.0,0.03,-0.03,0.0,157.39,3.42,-1.27
101.7121517084172,0.06,-0.06,-0.0,0.03,-0.03,0.0,157.39,3.42,-1.27
97.31789600686791,-0.0,-0.06,-0.06,0.03,-0.03,0.0,157.4,3.41,-1.27
100.55871493646607,-0.0,0.11,0.0,0.03,-0.03,0.0,157.4,3.41,-1.27
99.29461897208873,-0.0,0.11,0.0,0.03,-0.03,0.0,157.4,3.41,-1.27
102.37000878648833,-0.0,-0.0,0.0,0.03,-0.03,0.0,157.4,3.41,-1.28
101.37290634441088,-0.06,-0.0,0.0,0.03,-0.03,0.0,157.4,3.41,-1.28
101.1845990543279,0.0,-0.06,-0.0,0.02,-0.03,0.0,157.41,3.4,-1.29
100.00486397558475,0.0,-0.06,-0.0,0.02,-0.03,0.0,157.41,3.4,-1.29
90.9807596364504,0.0,-0.06,-0.0,0.03,-0.03,0.0,157.41,3.4,-1.29
101.95444711830623,-0.0,0.06,-0.06,0.03,-0.03,0.0,157.41,3.4,-1.29
102.8746903436266,-0.0,0.06,-0.06,0.03,-0.03,0.0,157.41,3.4,-1.29
101.38270769379517,-0.0,-0.0,0.0,0.03,-0.03,0.0,157.41,3.4,-1.3
100.14813399871063,-0.0,-0.0,0.0,0.03,-0.03,0.0,157.41,3.4,-1.3
103.54772132523577,-0.06,-0.0,0.06,0.03,-0.03,0.0,157.42,3.39,-1.31
100.23429322499702,-0.06,-0.0,0.06,0.03,-0.03,0.0,157.42,3.39,-1.31
98.93859835350176,0.0,-0.0,0.06,0.03,-0.03,0.0,157.43,3.39,-1.32
101.56929410340234,0.0,-0.0,0.06,0.03,-0.03,0.0,157.43,3.39,-1.32
98.32397205682405,-0.0,-0.0,0.0,0.02,-0.03,0.0,157.43,3.39,-1.32
105.25229611041405,-0.0,-0.0,0.0,0.02,-0.03,0.0,157.43,3.39,-1.32
99.80259839147195,0.0,-0.11,0.06,0.03,-0.03,0.0,157.43,3.39,-1.32
99.86200328563605,0.0,-0.06,-0.0,0.03,-0.03,0.0,157.44,3.39,-1.32
90.10707226948526,0.0,-0.06,-0.0,0.03,-0.03,0.0,157.44,3.39,-1.32
103.04402515723271,0.06,-0.11,-0.0,0.03,-0.03,0.0,157.44,3.38,-1.32
101.4660957495706,0.06,-0.11,-0.0,0.03,-0.03,0.0,157.44,3.38,-1.32
101.56437513620844,0.06,-0.06,-0.0,0.03,-0.03,0.0,157.44,3.37,-1.33
99.14674735249622,0.06,-0.06,-0.0,0.03,-0.03,0.0,157.44,3.37,-1.33
98.0183683484845,0.06,-0.06,-0.0,0.03,-0.03,0.0,157.44,3.37,-1.33
105.81522781169585,0.0,-0.06,-0.0,0.03,-0.03,0.0,157.44,3.37,-1.33
101.8950027937711,-0.0,-0.0,0.0,0.03,-0.03,0.0,157.45,3.37,-1.34
99.48066979744794,-0.0,0.11,0.06,0.02,-0.03,0.0,157.45,3.37,-1.33
99.55386769836937,-0.0,0.11,0.06,0.02,-0.03,0.0,157.45,3.37,-1.33
102.68328151394228,-0.12,0.11,0.0,0.03,-0.03,0.0,157.45,3.37,-1.33
101.27744241077896,-0.0,-0.0,0.0,0.03,-0.03,0.0,157.46,3.37,-1.34
97.1285922701063,-0.0,-0.0,0.0,0.03,-0.03,0.0,157.46,3.37,-1.34
86.58046404095451,-0.0,-0.0,0.0,0.03,-0.03,0.0,157.46,3.37,-1.35
99.55150479445552,-0.0,-0.0,0.0,0.03,-0.03,0.0,157.46,3.37,-1.35
98.65932773504575,0.0,-0.06,0.06,0.03,-0.03,0.0,157.47,3.36,-1.35
103.7244108118802,0.0,-0.06,0.06,0.03,-0.03,0.0,157.47,3.36,-1.35
101.97179811339103,-0.0,0.11,0.0,0.03,-0.03,0.0,157.47,3.36,-1.36
100.7737440234497,-0.0,0.11,0.0,0.02,-0.03,0.0,157.48,3.36,-1.35
100.83915949415781,-0.0,0.11,0.0,0.02,-0.03,0.0,157.48,3.36,-1.35
97.9611360239163,-0.0,0.11,0.0,0.02,-0.03,0.0,157.48,3.36,-1.35
101.92719319562576,-0.0,0.11,0.0,0.02,-0.03,0.0,157.48,3.36,-1.35
101.07487288237704,-0.0,0.06,0.0,0.03,-0.03,0.0,157.48,3.36,-1.35
100.62626553428338,0.0,-0.06,-0.0,0.03,-0.03,0.0,157.48,3.36,-1.35
93.49972134911611,0.0,-0.06,-0.0,0.03,-0.03,0.0,157.48,3.36,-1.35
98.21805919820157,-0.0,-0.0,0.0,0.03,-0.03,0.0,157.49,3.36,-1.35
102.26268438376204,-0.0,0.0,-0.06,0.03,-0.03,0.0,157.49,3.36,-1.35
100.66007487760392,0.06,-0.06,-0.06,0.03,-0.03,0.0,157.49,3.36,-1.35
100.72050524698028,0.06,-0.06,-0.06,0.03,-0.03,0.0,157.49,3.36,-1.35
102.9782469923889,0.12,0.0,-0.0,0.03,-0.03,0.0,157.49,3.36,-1.34
98.76386926627107,-0.0,0.06,0.0,0.02,-0.03,0.0,157.49,3.36,-1.35
101.4636412017998,-0.0,0.06,0.0,0.02,-0.03,0.0,157.49,3.36,-1.35
100.71083151247389,-0.0,0.06,0.0,0.02,-0.03,0.0,157.49,3.36,-1.35
100.64075247144639,-0.0,0.06,0.0,0.03,-0.03,0.0,157.5,3.36,-1.35
103.10228362134657,0.0,-0.06,-0.0,0.03,-0.03,0.0,157.51,3.36,-1.35
89.75997260743023,0.0,-0.06,-0.0,0.03,-0.03,0.0,157.51,3.36,-1.35
101.97427730908561,0.06,-0.11,-0.0,0.03,-0.03,0.0,157.51,3.35,-1.35
101.79361227065334,0.06,-0.11,-0.0,0.03,-0.03,0.0,157.51,3.35,-1.35
99.77648262245165,-0.0,0.11,0.0,0.03,-0.03,0.0,157.51,3.35,-1.36
100.63109404990404,-0.0,0.11,0.0,0.03,-0.03,0.0,157.51,3.35,-1.36
101.42193205174706,-0.0,0.11,0.0,0.02,-0.03,0.0,157.52,3.35,-1.36
100.58282973621102,-0.0,-0.0,0.0,0.02,-0.03,-0.0,157.52,3.35,-1.37
101.8999538397998,-0.0,-0.0,0.0,0.02,-0.03,-0.0,157.52,3.35,-1.37
101.08705292586522,-0.0,-0.0,0.0,0.02,-0.03,-0.0,157.52,3.35,-1.37
90.3049562933299,-0.0,0.0,-0.06,0.02,-0.03,0.0,157.52,3.35,-1.37
101.20657288323721,0.0,-0.06,-0.0,0.03,-0.03,0.0,157.53,3.35,-1.36
101.29701009515529,0.0,-0.06,-0.0,0.03,-0.03,0.0,157.53,3.35,-1.36
102.51512929559564,-0.0,-0.0,0.0,0.03,-0.03,0.0,157.53,3.35,-1.36
97.64641244121619,-0.0,-0.0,0.0,0.03,-0.03,0.0,157.53,3.35,-1.36
100.51052000958543,-0.0,-0.0,0.0,0.03,-0.03,0.0,157.53,3.35,-1.36
101.34596240274489,-0.0,-0.0,0.0,0.03,-0.03,0.0,157.53,3.35,-1.36
101.50047189216659,-0.0,-0.0,0.0,0.03,-0.03,0.0,157.53,3.35,-1.36
62.54647400050702,-0.06,0.06,0.0,0.02,-0.03,0.0,157.54,3.36,-1.36
205.51246998873046,-0.06,0.06,0.0,0.02,-0.03,0.0,157.54,3.36,-1.36
103.01618568095297,-0.06,0.06,0.0,0.02,-0.03,0.0,157.54,3.36,-1.36
100.10272076372316,-0.12,0.11,0.0,0.02,-0.03,-0.0,157.55,3.36,-1.36
98.11696453635258,-0.06,0.17,0.0,0.03,-0.03,-0.0,157.55,3.36,-1.36
103.29271536226173,-0.06,0.17,0.0,0.03,-0.03,-0.0,157.55,3.36,-1.36
102.48256652087863,-0.0,-0.0,0.0,0.03,-0.03,-0.0,157.55,3.36,-1.36
88.9849156677628,-0.0,-0.0,0.0,0.03,-0.03,0.0,157.56,3.36,-1.36
