time	timeToRun	gaitStageR	gaitStageL	slipR	slipL	LowBack/av/x	LowBack/av/y	LowBack/av/z	LowBack/ac/x	LowBack/ac/y	LowBack/ac/z	zAngleZeroed/LowBack		RThigh/av/x	RThigh/av/y	RThigh/av/z	RThigh/ac/x	RThigh/ac/y	RThigh/ac/z	zAngleZeroed/RThigh		LThigh/av/x	LThigh/av/y	LThigh/av/z	LThigh/ac/x	LThigh/ac/y	LThigh/ac/z	zAngleZeroed/LThigh		RShank/av/x	RShank/av/y	RShank/av/z	RShank/ac/x	RShank/ac/y	RShank/ac/z	zAngleZeroed/RShank		LShank/av/x	LShank/av/y	LShank/av/z	LShank/ac/x	LShank/ac/y	LShank/ac/z	zAngleZeroed/LShank		RHeel/av/x	RHeel/av/y	RHeel/av/z	RHeel/ac/x	RHeel/ac/y	RHeel/ac/z	zAngleZeroed/RHeel		LHeel/av/x	LHeel/av/y	LHeel/av/z	LHeel/ac/x	LHeel/ac/y	LHeel/ac/z	zAngleZeroed/LHeel		
0,97.91539826314315,0,0,0,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-1.29,2.99,1.11,-0.05,-0.03,0.03,87.54,23.79,78.17,-0.06,1.78,-0.25,0.00,0.00,0.00,62.53,-2.78,89.90,-0.14,3.27,0.51,-0.02,-0.00,0.00,151.18,-5.06,93.28,-0.82,1.58,-1.06,0.01,0.00,0.01,-39.98,9.65,74.74,0.64,0.70,-0.32,-0.02,0.00,0.00,126.72,-8.70,99.26,0.00,-0.00,-0.00,-0.00,0.00,0.00,-108.47,3.18,76.56,0.29,0.05,-0.17,0.00,-0.00,0.00,-173.47,3.75,77.77

1,116.44052080730685,0,0,0,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-1.29,2.99,1.11,-0.05,-0.03,0.03,87.54,23.79,78.17,-0.17,1.84,-0.36,0.01,-0.00,0.01,62.55,-2.78,89.90,-0.14,3.27,0.51,-0.02,-0.00,0.00,151.18,-5.06,93.28,-0.88,1.81,-1.11,0.01,-0.00,0.01,-39.97,9.66,74.73,0.47,0.74,-0.03,-0.02,0.00,0.00,126.72,-8.69,99.26,-0.12,-0.00,-0.06,-0.00,0.00,0.00,-108.50,3.17,76.55,0.29,0.05,-0.17,0.00,-0.00,0.00,-173.47,3.75,77.77

2,109.95396633985214,0,0,0,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-1.58,2.87,1.11,-0.05,-0.03,0.03,87.56,23.78,78.17,-0.12,2.07,-0.47,0.01,-0.00,0.01,62.57,-2.78,89.90,-0.25,3.61,0.46,-0.02,-0.00,0.00,151.22,-5.06,93.27,-0.88,1.81,-1.11,0.01,-0.00,0.01,-39.97,9.66,74.73,0.47,0.74,-0.03,-0.02,0.00,0.00,126.72,-8.69,99.26,-0.12,0.00,-0.11,-0.00,0.00,0.00,-108.53,3.17,76.53,0.17,-0.00,-0.17,0.00,-0.00,0.00,-173.47,3.75,77.77

3,110.8021345168278,0,0,0,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-1.81,2.25,0.83,-0.05,-0.02,0.03,87.59,23.79,78.17,0.58,4.52,-0.53,0.01,-0.00,0.01,62.74,-2.78,89.90,-0.25,3.61,0.46,-0.02,-0.00,0.00,151.22,-5.06,93.27,-0.88,1.98,-1.34,0.00,0.00,0.01,-39.96,9.68,74.71,0.64,0.80,0.08,-0.02,0.00,0.00,126.72,-8.67,99.28,-0.12,0.00,-0.11,-0.00,0.00,0.00,-108.53,3.17,76.53,0.00,0.06,-0.06,0.00,-0.00,0.00,-173.47,3.75,77.77

4,100.23908419568387,0,0,0,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-1.81,2.25,0.83,-0.05,-0.02,0.03,87.59,23.79,78.17,0.58,4.52,-0.53,0.01,-0.00,0.01,62.74,-2.78,89.90,-0.25,3.61,0.46,-0.02,-0.00,0.00,151.22,-5.06,93.27,-0.88,1.98,-1.34,0.00,0.00,0.01,-39.96,9.68,74.71,0.64,0.80,0.08,-0.02,0.00,0.00,126.72,-8.67,99.28,-0.12,-0.06,-0.12,-0.00,0.01,0.00,-108.54,3.18,76.53,0.00,0.06,-0.06,0.00,-0.00,0.00,-173.47,3.75,77.77

5,106.59780923577401,0,0,0,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-1.81,2.25,0.83,-0.05,-0.02,0.03,87.59,23.79,78.17,0.70,4.75,-0.47,0.00,0.00,0.01,62.78,-2.78,89.90,-0.54,3.50,0.34,-0.02,-0.00,0.00,151.31,-5.05,93.25,-0.82,0.91,-1.87,-0.00,0.00,0.01,-39.92,9.75,74.66,0.41,0.62,0.31,-0.02,0.00,0.00,126.72,-8.67,99.29,-0.35,-0.12,-0.23,0.00,0.00,0.00,-108.55,3.18,76.52,0.00,0.06,-0.06,0.00,-0.00,0.00,-173.47,3.75,77.77

