time	timeToRun	gaitStageR	gaitStageL	slipR	slipL	LowBack/av/x	LowBack/av/y	LowBack/av/z	LowBack/ac/x	LowBack/ac/y	LowBack/ac/z	zAngleZeroed/LowBack		RThigh/av/x	RThigh/av/y	RThigh/av/z	RThigh/ac/x	RThigh/ac/y	RThigh/ac/z	zAngleZeroed/RThigh		LThigh/av/x	LThigh/av/y	LThigh/av/z	LThigh/ac/x	LThigh/ac/y	LThigh/ac/z	zAngleZeroed/LThigh		RShank/av/x	RShank/av/y	RShank/av/z	RShank/ac/x	RShank/ac/y	RShank/ac/z	zAngleZeroed/RShank		LShank/av/x	LShank/av/y	LShank/av/z	LShank/ac/x	LShank/ac/y	LShank/ac/z	zAngleZeroed/LShank		RHeel/av/x	RHeel/av/y	RHeel/av/z	RHeel/ac/x	RHeel/ac/y	RHeel/ac/z	zAngleZeroed/RHeel		LHeel/av/x	LHeel/av/y	LHeel/av/z	LHeel/ac/x	LHeel/ac/y	LHeel/ac/z	zAngleZeroed/LHeel		
0,101.31413802265756,0,1,0,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,6.79,-1.93,-11.49,-0.26,0.19,-0.07,77.16,-1.02,85.74,13.61,-125.42,-89.41,-0.44,0.74,-0.15,110.71,-19.47,101.28,-72.78,62.04,119.08,-0.52,0.57,-0.44,139.47,-2.34,95.20,27.47,-9.39,-34.38,-0.31,0.08,-0.12,-27.35,6.74,108.82,93.07,-3.83,-9.35,0.16,0.25,1.31,142.60,34.21,125.93,-4.06,6.56,-10.98,0.14,0.07,-0.17,-118.39,14.15,82.89,113.46,46.51,-422.87,2.27,-1.21,0.00,80.58,17.37,159.94

1,100.73985829230215,0,1,0,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,6.79,-1.93,-11.49,-0.26,0.19,-0.07,77.16,-1.02,85.74,13.61,-125.42,-89.41,-0.44,0.74,-0.15,110.71,-19.47,101.28,-78.21,47.10,142.19,-0.22,0.43,-0.43,139.81,-3.68,94.53,27.47,-9.39,-34.38,-0.31,0.08,-0.12,-27.35,6.74,108.82,93.07,-3.83,-9.35,0.16,0.25,1.31,142.60,34.21,125.93,-4.06,6.56,-10.98,0.14,0.07,-0.17,-118.39,14.15,82.89,113.46,46.51,-422.87,2.27,-1.21,0.00,80.58,17.37,159.94

2,129.24241210365759,0,1,0,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,6.79,-1.93,-11.49,-0.26,0.19,-0.07,77.16,-1.02,85.74,49.73,-79.74,-110.20,-0.31,0.80,-0.50,110.08,-18.06,102.10,-92.46,-71.19,151.85,-0.09,0.15,-0.11,138.38,-9.87,91.48,27.47,-9.39,-34.38,-0.31,0.08,-0.12,-27.35,6.74,108.82,93.07,-3.83,-9.35,0.16,0.25,1.31,142.60,34.21,125.93,-4.06,6.56,-10.98,0.14,0.07,-0.17,-118.39,14.15,82.89,113.46,46.51,-422.87,2.27,-1.21,0.00,80.58,17.37,159.94

3,105.7192115743308,0,1,0,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,6.79,-1.93,-11.49,-0.26,0.19,-0.07,77.16,-1.02,85.74,49.73,-79.74,-110.20,-0.31,0.80,-0.50,110.08,-18.06,102.10,-81.47,-105.48,136.06,-0.47,-0.21,-0.20,136.30,-12.08,90.40,27.47,-9.39,-34.38,-0.31,0.08,-0.12,-27.35,6.74,108.82,-119.30,83.31,124.67,0.23,-0.54,1.31,141.82,30.66,122.92,-11.91,5.98,-11.75,0.14,0.07,-0.14,-118.42,14.15,82.81,113.46,46.51,-422.87,2.27,-1.21,0.00,80.58,17.37,159.94

4,103.14792317340088,0,1,0,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,6.79,-1.93,-11.49,-0.26,0.19,-0.07,77.16,-1.02,85.74,38.65,-66.81,-107.83,-0.60,0.17,-0.17,109.14,-15.13,103.26,-81.47,-105.48,136.06,-0.47,-0.21,-0.20,136.30,-12.08,90.40,23.21,-46.41,-26.77,-0.34,0.09,-0.04,-27.82,7.32,109.00,-119.30,83.31,124.67,0.23,-0.54,0.99,141.82,30.66,122.92,-11.91,5.98,-11.75,0.14,0.07,-0.14,-118.42,14.15,82.81,-9.63,21.35,195.10,1.23,-0.21,0.00,80.13,13.87,159.51

