time	timeToRun	gaitStageR	gaitStageL	slipR	slipL	LowBack/av/x	LowBack/av/y	LowBack/av/z	LowBack/ac/x	LowBack/ac/y	LowBack/ac/z	zAngleZeroed/LowBack		RThigh/av/x	RThigh/av/y	RThigh/av/z	RThigh/ac/x	RThigh/ac/y	RThigh/ac/z	zAngleZeroed/RThigh		LThigh/av/x	LThigh/av/y	LThigh/av/z	LThigh/ac/x	LThigh/ac/y	LThigh/ac/z	zAngleZeroed/LThigh		RShank/av/x	RShank/av/y	RShank/av/z	RShank/ac/x	RShank/ac/y	RShank/ac/z	zAngleZeroed/RShank		LShank/av/x	LShank/av/y	LShank/av/z	LShank/ac/x	LShank/ac/y	LShank/ac/z	zAngleZeroed/LShank		RHeel/av/x	RHeel/av/y	RHeel/av/z	RHeel/ac/x	RHeel/ac/y	RHeel/ac/z	zAngleZeroed/RHeel		LHeel/av/x	LHeel/av/y	LHeel/av/z	LHeel/ac/x	LHeel/ac/y	LHeel/ac/z	zAngleZeroed/LHeel		
0,111.39657919898013,0,0,0,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-1.51,-0.86,-1.08,0.03,-0.00,0.00,138.40,-1.25,66.19,-0.00,-0.11,-0.17,-0.09,0.04,0.22,-124.81,10.41,111.06,0.30,-1.44,0.66,0.00,0.00,-0.00,-93.44,0.60,117.99,0.58,0.68,-0.22,-0.05,0.00,-0.14,110.12,-5.04,87.83,-0.46,-4.33,0.11,-0.01,0.00,0.00,154.25,-6.88,106.79,-0.23,0.06,-0.17,0.00,0.00,0.00,172.74,-1.90,90.53,0.57,0.42,-0.62,0.00,0.00,0.00,107.99,3.07,81.33

1,108.8779170884926,0,0,0,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-1.51,-0.86,-1.08,0.03,-0.00,0.00,138.40,-1.25,66.19,-0.00,-0.11,-0.17,-0.09,0.04,0.22,-124.81,10.41,111.06,0.30,-1.44,0.66,0.00,0.00,-0.00,-93.44,0.60,117.99,0.41,0.34,-0.17,-0.05,0.00,-0.14,110.27,-5.00,87.90,-0.93,-3.24,-0.21,-0.01,0.00,0.00,153.97,-6.80,106.74,-0.23,0.06,-0.17,0.00,0.00,0.00,172.74,-1.90,90.53,0.00,-0.06,0.06,0.00,0.00,0.00,107.99,3.07,81.33

2,100.73018084007781,0,0,0,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-1.34,-0.85,-1.02,0.03,-0.00,0.00,138.40,-1.25,66.18,0.06,-0.22,-0.12,-0.09,0.03,0.22,-124.79,10.41,111.06,0.24,-1.10,0.44,-0.00,0.00,0.00,-93.48,0.60,118.01,0.41,0.34,-0.17,-0.05,0.00,-0.14,110.27,-5.00,87.90,-0.93,-3.24,-0.21,-0.01,0.00,0.00,153.97,-6.80,106.74,-0.23,0.06,-0.17,0.00,0.00,0.00,172.74,-1.90,90.53,-0.06,-0.12,0.17,0.00,0.00,0.00,107.97,3.06,81.32

3,131.3922686548462,0,0,0,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-0.93,-0.46,-0.80,0.03,-0.01,0.00,138.41,-1.24,66.15,0.23,-0.51,-0.18,-0.09,0.04,0.22,-124.76,10.42,111.06,0.12,-0.87,0.56,-0.00,0.00,0.00,-93.49,0.60,118.00,0.41,0.34,-0.17,-0.05,0.00,-0.14,110.27,-5.00,87.90,-1.34,-2.84,-0.20,-0.01,0.00,0.00,153.94,-6.78,106.73,-0.12,0.00,-0.17,0.00,0.00,0.00,172.74,-1.90,90.53,-0.06,-0.12,0.17,0.00,0.00,0.00,107.97,3.06,81.32

4,126.5784645098986,0,0,0,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-0.93,-0.46,-0.80,0.03,-0.01,0.00,138.41,-1.24,66.15,0.23,-0.51,-0.18,-0.09,0.04,0.22,-124.76,10.42,111.06,0.12,-0.87,0.56,-0.00,0.00,0.00,-93.49,0.60,118.00,0.17,0.23,-0.05,-0.05,0.00,-0.14,110.31,-4.99,87.93,-1.34,-2.84,-0.20,-0.01,0.00,0.00,153.94,-6.78,106.73,-0.12,0.00,-0.17,0.00,0.00,0.00,172.74,-1.90,90.53,0.00,-0.12,0.11,0.00,0.00,0.00,107.96,3.05,81.32

5,102.87216717355048,0,0,0,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-0.93,-0.29,-0.62,0.03,-0.01,0.00,138.41,-1.24,66.15,0.23,-0.51,-0.18,-0.09,0.04,0.22,-124.76,10.42,111.06,0.12,-0.75,0.50,-0.00,0.00,0.00,-93.50,0.60,118.00,0.06,0.00,-0.00,-0.05,0.00,-0.14,110.41,-4.96,88.00,-1.34,-2.84,-0.20,-0.01,0.00,0.00,153.94,-6.78,106.73,0.06,-0.00,-0.00,0.00,-0.00,0.00,172.74,-1.90,90.53,-0.11,-0.12,0.28,0.00,0.00,0.00,107.95,3.05,81.32

6,106.17953521340692,0,0,0,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-0.93,-0.29,-0.62,0.03,-0.01,0.00,138.41,-1.24,66.15,0.29,-0.68,-0.13,-0.09,0.04,0.22,-124.74,10.42,111.06,0.12,-0.75,0.50,-0.00,0.00,0.00,-93.50,0.60,118.00,0.06,0.00,-0.00,-0.05,0.00,-0.14,110.41,-4.96,88.00,-0.99,-2.16,-0.06,-0.00,0.00,0.00,153.89,-6.76,106.71,0.06,-0.00,-0.00,0.00,-0.00,0.00,172.74,-1.90,90.53,-0.11,-0.18,0.23,0.00,0.00,0.00,107.95,3.04,81.31

7,104.13386960623666,0,0,0,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-0.41,-0.34,-0.63,0.03,-0.01,0.00,138.43,-1.24,66.13,0.17,-0.63,-0.01,-0.09,0.04,0.22,-124.69,10.42,111.04,0.30,-0.86,0.27,0.00,0.00,0.00,-93.53,0.60,118.00,0.06,0.00,-0.00,-0.05,0.00,-0.14,110.41,-4.96,88.00,-0.41,-1.36,-0.15,-0.01,0.00,0.00,153.78,-6.73,106.67,0.06,-0.00,-0.00,0.00,-0.00,0.00,172.74,-1.90,90.53,-0.11,-0.18,0.23,0.00,0.00,0.00,107.95,3.04,81.31

